folioviv,foliohog,est_socio,leche,huevo,pescado,p_leche,p_huevo
1001176401,1,2,912.85,514.28,0,18.72,28.5
1001176402,1,2,218.57,0,0,18.72,28.5
1001176403,1,2,0,0,0,18.72,28.5
1001176404,1,2,1491.4,385.71,0,18.72,28.5
1001176405,1,2,0,0,0,18.72,28.5
1001176406,1,2,488.56,282.85,0,18.72,28.5
1001180201,1,4,694.27,629.99,1221.42,18.72,28.5
1001180202,1,4,977.13,205.71,0,18.72,28.5
1001180203,1,4,231.42,0,0,18.72,28.5
1001180204,1,4,2134.26,0,231.42,18.72,28.5
1001180205,1,4,462.85,0,0,18.72,28.5
1001192604,1,3,578.56,0,0,18.72,28.5
1001192605,1,3,5901.42,0,0,18.72,28.5
1001192606,1,3,1652.12,485.99,0,18.72,28.5
1001193501,1,4,2320.67,154.28,411.42,18.72,28.5
1001193502,1,4,1697.1,617.14,0,18.72,28.5
1001193503,1,4,2031.41,0,0,18.72,28.5
1001193504,1,4,430.7,1902.84,0,18.72,28.5
1001193505,1,4,1542.81,0,0,18.72,28.5
1001193506,1,4,411.42,0,1979.99,18.72,28.5
1001208701,1,3,2050.66,257.14,0,18.72,28.5
1001208702,1,3,2851.02,1279.91,887.13,18.72,28.5
1001208703,1,3,1504.27,1221.41,0,18.72,28.5
1001208704,1,3,1452.83,359.99,0,18.72,28.5
1001208705,1,3,809.99,154.28,0,18.72,28.5
1001208706,1,3,0,308.56,0,18.72,28.5
1001208706,2,3,719.98,347.13,0,18.72,28.5
1001210001,1,2,334.28,0,0,18.72,28.5
1001210002,1,2,1002.83,539.99,0,18.72,28.5
1001210003,1,2,0,0,0,18.72,28.5
1001210004,1,2,514.28,0,0,18.72,28.5
1001210005,1,2,475.7,295.71,0,18.72,28.5
1001210006,1,2,1131.41,539.99,0,18.72,28.5
1001213301,1,4,1015.69,282.85,4011.42,18.72,28.5
1001213302,1,4,0,0,0,18.72,28.5
1001213303,1,4,1568.55,501.42,0,18.72,28.5
1001213304,1,4,437.13,797.13,0,18.72,28.5
1001215901,1,4,0,0,0,18.72,28.5
1001215902,1,4,565.69,282.85,0,18.72,28.5
1001215903,1,4,951.41,822.84,0,18.72,28.5
1001215904,1,4,2661.39,848.55,0,18.72,28.5
1001215905,1,4,1157.12,0,0,18.72,28.5
1001215906,1,4,1015.7,321.42,0,18.72,28.5
1001228801,1,4,874.28,385.71,0,18.72,28.5
1001228802,1,4,0,0,0,18.72,28.5
1001228803,1,4,514.28,411.42,0,18.72,28.5
1001228805,1,4,2050.67,411.42,1433.56,18.72,28.5
1001228806,1,4,2725.68,462.85,0,18.72,28.5
1001244201,1,1,867.83,565.7,0,18.72,28.5
1001244202,1,1,1594.25,707.13,0,18.72,28.5
1001244203,1,1,816.4,257.14,0,18.72,28.5
1001244204,1,1,0,269.99,0,18.72,28.5
1001244205,1,1,514.28,308.56,0,18.72,28.5
1001244206,1,1,2217.79,642.85,0,18.72,28.5
1001248602,1,2,282.85,1349.95,0,18.72,28.5
1001248603,1,2,784.27,347.13,0,18.72,28.5
1001248604,1,2,848.56,0,1928.57,18.72,28.5
1001248605,1,2,539.97,501.42,0,18.72,28.5
1001248606,1,2,0,655.69,0,18.72,28.5
1001286701,1,2,784.27,282.85,0,18.72,28.5
1001286702,1,2,359.98,565.7,0,18.72,28.5
1001286703,1,2,3767.07,590.13,0,18.72,28.5
1001286704,1,2,1838.55,925.69,0,18.72,28.5
1001286705,1,2,964.25,0,0,18.72,28.5
1001286706,1,2,1118.54,1028.55,0,18.72,28.5
1001290201,1,2,167.14,803.55,0,18.72,28.5
1001290202,1,2,167.14,488.56,0,18.72,28.5
1001290203,1,2,501.42,784.27,0,18.72,28.5
1001290204,1,2,2211.41,1079.95,0,18.72,28.5
1001290205,1,2,2224.25,848.55,0,18.72,28.5
1001290206,1,2,1555.69,1002.84,0,18.72,28.5
1001307201,1,3,797.13,565.7,0,18.72,28.5
1001307202,1,3,1439.97,1979.95,0,18.72,28.5
1001307203,1,3,887.12,385.71,308.57,18.72,28.5
1001307204,1,3,1002.84,848.55,0,18.72,28.5
1001307205,1,3,617.13,539.99,0,18.72,28.5
1001307206,1,3,1632.82,308.57,475.7,18.72,28.5
1001320501,1,3,707.13,437.13,0,18.72,28.5
1001320502,1,3,128.57,0,0,18.72,28.5
1001320504,1,3,1439.98,771.42,0,18.72,28.5
1001320506,1,3,1671.4,0,0,18.72,28.5
1001327301,1,3,475.7,449.99,0,18.72,28.5
1001327302,1,3,565.7,0,0,18.72,28.5
1001327303,1,3,887.12,154.28,0,18.72,28.5
1001327304,1,3,1388.55,308.57,0,18.72,28.5
1001327305,1,3,885.85,617.13,0,18.72,28.5
1001327306,1,3,0,867.85,0,18.72,28.5
1001348401,1,4,977.13,0,0,18.72,28.5
1001348402,1,4,1555.7,269.99,0,18.72,28.5
1001348404,1,4,4255.62,1092.81,578.57,18.72,28.5
1001348405,1,4,1401.4,167.14,0,18.72,28.5
1001348406,1,4,668.55,154.28,0,18.72,28.5
1001350901,1,3,527.13,488.56,0,18.72,28.5
1001350903,1,3,539.97,578.55,0,18.72,28.5
1001350904,1,3,231.42,308.57,0,18.72,28.5
1001350905,1,3,0,192.85,0,18.72,28.5
1001350906,1,3,0,0,0,18.72,28.5
1001360803,1,3,1234.27,347.14,0,18.72,28.5
1001360806,1,3,1877.11,854.99,0,18.72,28.5
1001432501,1,2,1343.52,1105.69,0,18.72,28.5
1001432502,1,2,1388.52,192.85,0,18.72,28.5
1001432503,1,2,0,334.28,0,18.72,28.5
1001432504,1,2,1709.99,539.99,0,18.72,28.5
1001432505,1,2,539.99,282.85,0,18.72,28.5
1001488301,1,2,1208.54,141.42,0,18.72,28.5
1001488302,1,2,0,0,0,18.72,28.5
1001488304,1,2,674.97,0,0,18.72,28.5
1001488305,1,2,2134.25,1144.25,0,18.72,28.5
1001488306,1,2,809.99,154.28,0,18.72,28.5
1001539401,1,3,7367.11,578.57,0,18.72,28.5
1001539402,1,3,462.84,694.28,0,18.72,28.5
1001539403,1,3,1784.54,668.57,1451.56,18.72,28.5
1001539404,1,3,2802.83,694.28,462.85,18.72,28.5
1001539405,1,3,2198.53,475.71,0,18.72,28.5
1001539406,1,3,1234.26,372.85,0,18.72,28.5
1001558002,1,3,1825.68,0,0,18.72,28.5
1001558003,1,3,488.56,0,0,18.72,28.5
1001558004,1,3,1709.97,0,0,18.72,28.5
1001558005,1,3,1928.52,192.85,0,18.72,28.5
1001558006,1,3,732.84,0,0,18.72,28.5
1001572601,1,3,1478.53,0,0,18.72,28.5
1001572602,1,3,809.98,0,0,18.72,28.5
1001572603,1,3,1311.39,514.28,0,18.72,28.5
1001572604,1,3,0,0,0,18.72,28.5
1001572606,1,3,175.11,0,0,18.72,28.5
1001576701,1,3,2751.42,745.7,0,18.72,28.5
1001576702,1,3,732.84,372.85,0,18.72,28.5
1001576703,1,3,488.57,854.98,0,18.72,28.5
1001576704,1,3,617.14,835.7,0,18.72,28.5
1001576705,1,3,732.85,642.85,0,18.72,28.5
1001576706,1,3,1439.98,771.42,0,18.72,28.5
1001579201,1,3,2082.79,0,0,18.72,28.5
1001579202,1,3,2545.69,282.85,257.14,18.72,28.5
1001579203,1,3,0,1799.99,0,18.72,28.5
1001579204,1,3,719.99,642.84,0,18.72,28.5
1001579206,1,3,1284.39,154.28,186.42,18.72,28.5
1001614001,1,2,0,0,0,18.72,28.5
1001614002,1,2,2674.23,707.13,0,18.72,28.5
1001614004,1,2,1799.99,578.57,0,18.72,28.5
1001614005,1,2,899.99,0,0,18.72,28.5
1001614006,1,2,1864.26,0,0,18.72,28.5
1001629501,1,3,2275.69,1067.14,0,18.72,28.5
1001629502,1,3,2417.12,192.85,0,18.72,28.5
1001629504,1,3,758.56,179.99,0,18.72,28.5
1001629505,1,3,0,0,0,18.72,28.5
1001650301,1,3,257.14,0,0,18.72,28.5
1001650303,1,3,1297.27,0,160.71,18.72,28.5
1001650304,1,3,1324.27,282.84,0,18.72,28.5
1001650305,1,3,0,0,0,18.72,28.5
1001650306,1,3,835.69,0,173.57,18.72,28.5
1001660901,1,3,1234.26,1517.13,0,18.72,28.5
1001660902,1,3,128.57,0,0,18.72,28.5
1001660903,1,3,488.56,192.85,0,18.72,28.5
1001660904,1,3,1722.83,0,0,18.72,28.5
1001660905,1,3,3458.53,642.85,1140.29,18.72,28.5
1001660906,1,3,2455.7,0,0,18.72,28.5
1001665601,1,2,1176.41,514.28,0,18.72,28.5
1001665603,1,2,1774.25,771.42,0,18.72,28.5
1001665604,1,2,1401.4,308.57,0,18.72,28.5
1001665605,1,2,1735.68,308.57,0,18.72,28.5
1001665606,1,2,1324.25,462.84,0,18.72,28.5
1001667702,1,2,2134.24,205.71,0,18.72,28.5
1001667703,1,2,874.27,0,0,18.72,28.5
1001667704,1,2,0,0,0,18.72,28.5
1001667705,1,2,0,0,0,18.72,28.5
1001667706,1,2,1979.97,1002.83,0,18.72,28.5
1001672201,1,2,1375.7,784.28,385.71,18.72,28.5
1001672202,1,2,0,0,0,18.72,28.5
1001672203,1,2,0,0,0,18.72,28.5
1001672204,1,2,1259.96,539.99,0,18.72,28.5
1001672205,1,2,668.56,591.41,0,18.72,28.5
1001672206,1,2,912.84,385.7,0,18.72,28.5
1001694501,1,2,1594.23,192.85,0,18.72,28.5
1001694502,1,2,1002.84,578.56,0,18.72,28.5
1001694503,1,2,51.42,1234.27,0,18.72,28.5
1001694504,1,2,1967.09,912.85,578.57,18.72,28.5
1001694505,1,2,938.56,1092.85,0,18.72,28.5
1001694506,1,2,1349.95,565.69,0,18.72,28.5
1001714801,1,3,604.27,591.41,0,18.72,28.5
1001714803,1,3,964.26,565.7,0,18.72,28.5
1001714804,1,3,488.56,179.99,0,18.72,28.5
1001714805,1,3,3085.68,0,0,18.72,28.5
1001714806,1,3,0,0,0,18.72,28.5
1001715302,1,2,359.98,488.55,0,18.72,28.5
1001715304,1,2,1439.99,0,0,18.72,28.5
1001715305,1,2,1362.83,347.14,0,18.72,28.5
1001723901,1,2,1583.82,0,0,18.72,28.5
1001723902,1,2,1607.11,179.99,0,18.72,28.5
1001723903,1,2,5219.94,0,0,18.72,28.5
1001723905,1,2,0,0,0,18.72,28.5
1001723906,1,2,1902.82,359.98,0,18.72,28.5
1001735801,1,2,3304.26,1452.84,1144.28,18.72,28.5
1001735802,1,2,552.84,0,0,18.72,28.5
1001735803,1,2,2391.41,951.42,0,18.72,28.5
1001735804,1,2,2802.82,604.28,0,18.72,28.5
1001735805,1,2,3111.4,347.14,0,18.72,28.5
1001735806,1,2,835.69,629.98,0,18.72,28.5
1001738401,1,2,2365.67,719.99,0,18.72,28.5
1001738404,1,2,642.85,321.42,0,18.72,28.5
1001738405,1,2,1285.7,372.84,0,18.72,28.5
1001738406,1,2,231.42,1465.68,0,18.72,28.5
1001741402,1,3,1990.25,0,165.85,18.72,28.5
1001741403,1,3,1067.12,231.42,192.85,18.72,28.5
1001741404,1,3,1259.98,668.57,1285.71,18.72,28.5
1001741405,1,3,925.71,359.99,0,18.72,28.5
1001741406,1,3,1131.4,617.13,167.14,18.72,28.5
1001747001,1,2,1311.41,0,0,18.72,28.5
1001747002,1,2,1414.27,372.85,0,18.72,28.5
1001747003,1,2,244.28,719.98,0,18.72,28.5
1001747004,1,2,2661.38,1864.26,0,18.72,28.5
1001747005,1,2,1375.67,385.7,0,18.72,28.5
1001753001,1,3,1337.11,192.85,141.42,18.72,28.5
1001753002,1,3,1491.4,0,0,18.72,28.5
1001753003,1,3,462.84,437.13,0,18.72,28.5
1001753004,1,3,359.98,359.98,0,18.72,28.5
1001753005,1,3,1182.84,1427.13,0,18.72,28.5
1001753006,1,3,1157.1,179.99,0,18.72,28.5
1001755601,1,2,1401.4,385.7,0,18.72,28.5
1001755602,1,2,1401.41,179.99,0,18.72,28.5
1001755603,1,2,3342.82,462.85,0,18.72,28.5
1001755605,1,2,1157.12,642.84,0,18.72,28.5
1001755606,1,2,257.14,359.99,964.28,18.72,28.5
1001762601,1,3,1735.68,668.57,2069.99,18.72,28.5
1001762602,1,3,719.98,385.71,0,18.72,28.5
1001762603,1,3,989.98,745.7,0,18.72,28.5
1001762604,1,3,1234.26,347.14,1105.71,18.72,28.5
1001762605,1,3,1247.12,347.14,0,18.72,28.5
1001762606,1,3,617.13,771.42,0,18.72,28.5
1001772701,1,3,0,0,0,18.72,28.5
1001772702,1,3,231.42,0,0,18.72,28.5
1001772703,1,3,488.56,0,0,18.72,28.5
1001772704,1,3,591.42,0,0,18.72,28.5
1001772705,1,3,642.84,424.27,0,18.72,28.5
1001772706,1,3,617.13,192.85,0,18.72,28.5
1001809202,1,3,3085.68,488.57,0,18.72,28.5
1001809203,1,3,1157.12,1542.84,0,18.72,28.5
1001809204,1,3,5685.23,1060.57,1439.47,18.72,28.5
1001809206,1,3,0,0,0,18.72,28.5
1001819701,1,2,1157.64,0,0,18.72,28.5
1001819702,1,2,1414.27,642.85,0,18.72,28.5
1001819703,1,2,347.13,0,0,18.72,28.5
1001819704,1,2,552.84,0,0,18.72,28.5
1001819705,1,2,3098.55,308.57,0,18.72,28.5
1001819706,1,2,1851.4,0,0,18.72,28.5
1001827201,1,2,3008.53,604.28,0,18.72,28.5
1001827202,1,2,1825.7,642.85,0,18.72,28.5
1001827203,1,2,449.99,462.84,0,18.72,28.5
1001827204,1,2,732.85,899.99,0,18.72,28.5
1001827205,1,2,0,0,0,18.72,28.5
1001841501,1,3,2744.95,359.99,0,18.72,28.5
1001841502,1,3,4191.39,1234.28,1349.99,18.72,28.5
1001841503,1,3,797.12,539.99,0,18.72,28.5
1001841504,1,3,713.55,0,0,18.72,28.5
1001841506,1,3,494.98,0,462.85,18.72,28.5
1001852402,1,4,2069.97,385.71,0,18.72,28.5
1001852404,1,4,456.42,320.14,1162.27,18.72,28.5
1001852405,1,4,2314.27,411.42,0,18.72,28.5
1001871301,1,3,694.27,0,359.99,18.72,28.5
1001871302,1,3,218.57,707.13,0,18.72,28.5
1001871304,1,3,1375.69,0,0,18.72,28.5
1001871305,1,3,449.99,0,0,18.72,28.5
1001873901,1,3,629.99,0,0,18.72,28.5
1001873902,1,3,3972.83,1195.7,0,18.72,28.5
1001873903,1,3,0,424.28,0,18.72,28.5
1001873904,1,3,951.41,359.98,0,18.72,28.5
1001873906,1,3,1169.98,359.98,0,18.72,28.5
1001882501,1,2,3135.76,0,0,18.72,28.5
1001882502,1,2,1105.69,848.53,0,18.72,28.5
1001882503,1,2,1092.81,694.26,321.42,18.72,28.5
1001882504,1,2,295.71,359.99,0,18.72,28.5
1001882505,1,2,1902.84,449.99,0,18.72,28.5
1001882506,1,2,359.99,359.99,0,18.72,28.5
1001905301,1,2,694.26,218.57,0,18.72,28.5
1001905302,1,2,2957.07,899.99,0,18.72,28.5
1001905303,1,2,591.42,437.13,835.71,18.72,28.5
1001905304,1,2,1195.7,192.85,0,18.72,28.5
1001905305,1,2,2134.24,1542.84,334.28,18.72,28.5
1001905306,1,2,1645.66,578.56,0,18.72,28.5
1001918801,1,3,861.42,359.99,0,18.72,28.5
1001918802,1,3,899.99,0,0,18.72,28.5
1001918803,1,3,719.99,0,0,18.72,28.5
1001918804,1,3,1433.53,154.28,0,18.72,28.5
1001918805,1,3,1137.84,0,0,18.72,28.5
1001918806,1,3,4229.95,205.71,0,18.72,28.5
1001931401,1,3,0,0,0,18.72,28.5
1001931402,1,3,1349.96,771.41,0,18.72,28.5
1001931403,1,3,4049.94,1157.11,0,18.72,28.5
1001931404,1,3,462.84,462.84,0,18.72,28.5
1001931405,1,3,0,0,0,18.72,28.5
1001940901,1,2,1864.27,591.42,0,18.72,28.5
1001940902,1,2,1105.69,167.14,0,18.72,28.5
1001940903,1,2,925.68,308.56,0,18.72,28.5
1001940904,1,2,449.99,154.28,578.56,18.72,28.5
1001940905,1,2,2211.39,925.7,0,18.72,28.5
1001940906,1,2,2879.96,1131.41,0,18.72,28.5
1001951801,1,2,4017.8,1504.27,0,18.72,28.5
1001951802,1,2,1388.52,205.71,0,18.72,28.5
1001951803,1,2,1092.85,359.98,642.85,18.72,28.5
1001951804,1,2,1645.68,745.7,0,18.72,28.5
1001951805,1,2,0,205.71,0,18.72,28.5
1001951806,1,2,2417.13,462.84,0,18.72,28.5
1001953001,1,3,1581.41,372.85,0,18.72,28.5
1001953002,1,3,1285.67,668.55,0,18.72,28.5
1001953003,1,3,732.84,257.14,0,18.72,28.5
1001953005,1,3,1889.98,372.85,0,18.72,28.5
1001985001,1,4,0,0,0,18.72,28.5
1001985002,1,4,3137.09,1157.13,2057.14,18.72,28.5
1001985004,1,4,1144.27,289.28,0,18.72,28.5
1001985005,1,4,0,192.85,0,18.72,28.5
1001985006,1,4,1205.99,641.57,993.72,18.72,28.5
1001986601,1,3,1484.97,0,0,18.72,28.5
1001986602,1,3,2012.11,0,0,18.72,28.5
1001986604,1,3,1452.83,0,0,18.72,28.5
1001986606,1,3,257.14,359.99,0,18.72,28.5
1001993602,1,4,1157.13,295.71,1542.85,18.72,28.5
1001993603,1,4,359.99,0,321.42,18.72,28.5
1001993604,1,4,398.57,0,1671.42,18.72,28.5
1001993606,1,4,5605.68,668.57,0,18.72,28.5
1002032702,1,3,2802.79,642.84,0,18.72,28.5
1002032703,1,3,1311.39,0,0,18.72,28.5
1002032704,1,3,488.56,745.7,0,18.72,28.5
1002032705,1,3,257.14,0,0,18.72,28.5
1002032706,1,3,719.98,462.84,0,18.72,28.5
1002037401,1,2,257.14,2352.82,0,18.72,28.5
1002037402,1,2,938.55,0,0,18.72,28.5
1002037403,1,2,0,578.56,0,18.72,28.5
1002037405,1,2,385.71,0,0,18.72,28.5
1002037406,1,2,1529.97,1735.69,0,18.72,28.5
1002049001,1,2,1414.25,874.27,0,18.72,28.5
1002049002,1,2,2095.67,668.56,192.85,18.72,28.5
1002049003,1,2,2789.95,874.27,0,18.72,28.5
1002049004,1,2,1902.81,334.28,0,18.72,28.5
1002049005,1,2,1607.11,668.56,0,18.72,28.5
1002049006,1,2,1118.55,797.12,0,18.72,28.5
1002061602,1,2,0,0,0,18.72,28.5
1002061603,1,2,2211.39,1362.84,308.57,18.72,28.5
1002061604,1,2,462.84,0,0,18.72,28.5
1002061605,1,2,0,1208.56,0,18.72,28.5
1002061605,2,2,642.85,694.28,0,18.72,28.5
1002068201,1,3,1002.83,0,282.85,18.72,28.5
1002068202,1,3,1311.4,359.99,0,18.72,28.5
1002068203,1,3,1761.37,0,0,18.72,28.5
1002068206,1,3,1208.55,642.85,334.28,18.72,28.5
1002099501,1,3,797.13,0,0,18.72,28.5
1002099502,1,3,732.84,0,0,18.72,28.5
1002099503,1,3,2687.08,347.13,160.71,18.72,28.5
1002099504,1,3,1753.68,1054.27,280.28,18.72,28.5
1002099505,1,3,1491.39,0,0,18.72,28.5
1002099505,2,3,527.13,552.85,0,18.72,28.5
1002099506,1,3,488.57,1118.55,0,18.72,28.5
1002108301,1,3,3754.21,617.12,1517.12,18.72,28.5
1002108302,1,3,462.84,449.99,0,18.72,28.5
1002108304,1,3,1735.65,707.12,179.99,18.72,28.5
1002108305,1,3,732.84,0,0,18.72,28.5
1002108306,1,3,231.42,0,0,18.72,28.5
1002125701,1,2,1915.67,449.99,0,18.72,28.5
1002125703,1,2,977.13,1028.56,424.28,18.72,28.5
1002125704,1,2,475.7,475.7,0,18.72,28.5
1002125705,1,2,359.99,745.71,0,18.72,28.5
1002125706,1,2,501.42,0,0,18.72,28.5
1002129201,1,2,430.7,154.28,0,18.72,28.5
1002129202,1,2,398.56,771.42,0,18.72,28.5
1002129204,1,2,411.42,1195.71,0,18.72,28.5
1002129206,1,2,231.42,1452.85,0,18.72,28.5
1002145701,1,4,1105.69,0,0,18.72,28.5
1002145702,1,4,1433.54,488.56,0,18.72,28.5
1002145703,1,4,1478.55,0,0,18.72,28.5
1002145705,1,4,771.42,642.84,0,18.72,28.5
1002145706,1,4,1851.41,231.42,0,18.72,28.5
1002166501,1,2,231.42,0,0,18.72,28.5
1002166502,1,2,1099.26,282.85,0,18.72,28.5
1002166503,1,2,822.83,1388.52,0,18.72,28.5
1002166504,1,2,1157.11,784.28,0,18.72,28.5
1002166505,1,2,1054.26,231.42,572.13,18.72,28.5
1002166506,1,2,861.4,462.85,0,18.72,28.5
1002176304,1,2,3561.4,334.28,0,18.72,28.5
1002176305,1,2,809.98,0,0,18.72,28.5
1002176306,1,2,0,0,0,18.72,28.5
1002236901,1,3,4641.38,604.28,887.14,18.72,28.5
1002236902,1,3,3047.09,989.98,0,18.72,28.5
1002236903,1,3,1979.97,822.84,0,18.72,28.5
1002236904,1,3,2519.96,2211.4,0,18.72,28.5
1002236905,1,3,2507.09,732.84,0,18.72,28.5
1002236906,1,3,3792.81,977.13,2828.57,18.72,28.5
1002241201,1,4,2301.39,989.98,0,18.72,28.5
1002241202,1,4,385.71,0,0,18.72,28.5
1002241203,1,4,1619.99,0,0,18.72,28.5
1002241204,1,4,514.27,0,0,18.72,28.5
1002241205,1,4,642.85,0,0,18.72,28.5
1002241206,1,4,2211.4,642.85,0,18.72,28.5
1002273501,1,4,0,0,0,18.72,28.5
1002273502,1,4,231.42,0,0,18.72,28.5
1002273504,1,4,359.99,0,0,18.72,28.5
1002273505,1,4,848.54,218.57,0,18.72,28.5
1002273506,1,4,128.57,539.99,0,18.72,28.5
1002291901,1,2,359.99,257.14,0,18.72,28.5
1002291902,1,2,0,0,0,18.72,28.5
1002291903,1,2,617.13,115.7,0,18.72,28.5
1002291905,1,2,334.28,269.98,0,18.72,28.5
1002291906,1,2,2134.11,867.84,0,18.72,28.5
1002292801,1,2,1169.98,0,0,18.72,28.5
1002292802,1,2,0,835.7,0,18.72,28.5
1002292803,1,2,167.14,0,0,18.72,28.5
1002292804,1,2,681.41,334.28,0,18.72,28.5
1002292805,1,2,0,102.85,0,18.72,28.5
1002292806,1,2,1002.84,591.42,0,18.72,28.5
1002401301,1,2,1285.68,488.56,0,18.72,28.5
1002401302,1,2,2301.38,771.42,0,18.72,28.5
1002401303,1,2,1285.68,359.99,0,18.72,28.5
1002401304,1,2,0,0,0,18.72,28.5
1002401305,1,2,385.7,0,0,18.72,28.5
1002404901,1,2,1645.66,0,0,18.72,28.5
1002404902,1,2,2442.82,192.85,0,18.72,28.5
1002404903,1,2,0,1028.55,0,18.72,28.5
1002404905,1,2,1414.27,899.98,0,18.72,28.5
1002404906,1,2,514.28,359.99,462.85,18.72,28.5
1002433801,1,2,2327.09,1002.84,359.99,18.72,28.5
1002433804,1,2,3265.66,0,0,18.72,28.5
1002433805,1,2,1324.27,385.7,0,18.72,28.5
1002433806,1,2,2802.81,334.28,539.99,18.72,28.5
1002434401,1,2,1041.41,539.99,0,18.72,28.5
1002434402,1,2,835.7,732.84,0,18.72,28.5
1002434404,1,2,1427.11,539.99,0,18.72,28.5
1002434405,1,2,1388.52,462.84,0,18.72,28.5
1002434406,1,2,231.42,0,0,18.72,28.5
1002438001,1,2,578.55,64.28,0,18.72,28.5
1002438002,1,2,591.41,578.55,0,18.72,28.5
1002438003,1,2,295.71,874.28,0,18.72,28.5
1002438004,1,2,977.12,0,0,18.72,28.5
1002438005,1,2,848.56,347.14,0,18.72,28.5
1002438006,1,2,1285.69,0,0,18.72,28.5
1002456601,1,2,1799.98,0,0,18.72,28.5
1002456602,1,2,1169.98,0,0,18.72,28.5
1002456603,1,2,2712.83,604.28,668.57,18.72,28.5
1002456604,1,2,771.41,539.99,0,18.72,28.5
1002456605,1,2,565.7,719.98,0,18.72,28.5
1002456606,1,2,244.28,385.7,0,18.72,28.5
1002459701,1,2,192.85,642.84,0,18.72,28.5
1002459702,1,2,0,0,0,18.72,28.5
1002459703,1,2,578.57,0,0,18.72,28.5
1002459704,1,2,0,0,0,18.72,28.5
1002459705,1,2,192.85,0,0,18.72,28.5
1002459706,1,2,1182.84,0,0,18.72,28.5
1002471202,1,2,1349.99,192.85,707.13,18.72,28.5
1002471204,1,2,437.13,462.84,0,18.72,28.5
1002471205,1,2,1645.7,0,0,18.72,28.5
1002471206,1,2,385.71,334.28,0,18.72,28.5
1002481501,1,2,681.41,951.42,0,18.72,28.5
1002481502,1,2,1086.39,0,0,18.72,28.5
1002481503,1,2,1954.24,0,0,18.72,28.5
1002481505,1,2,2789.98,771.41,0,18.72,28.5
1002481506,1,2,4229.83,520.71,0,18.72,28.5
1002502303,1,2,1581.37,1169.97,0,18.72,28.5
1002502304,1,2,5438.49,0,0,18.72,28.5
1002502306,1,2,1568.54,861.42,359.99,18.72,28.5
1002504901,1,2,398.56,205.71,0,18.72,28.5
1002504902,1,2,610.7,192.85,0,18.72,28.5
1002504903,1,2,0,0,0,18.72,28.5
1002504904,1,2,462.84,488.56,0,18.72,28.5
1002504905,1,2,385.71,0,0,18.72,28.5
1002504906,1,2,1594.27,1221.4,334.28,18.72,28.5
1002511801,1,2,2661.39,1401.41,462.85,18.72,28.5
1002511802,1,2,2172.83,719.99,0,18.72,28.5
1002511803,1,2,2404.25,719.99,0,18.72,28.5
1002511804,1,2,2532.81,822.83,0,18.72,28.5
1002511805,1,2,2468.55,1157.1,0,18.72,28.5
1002511806,1,2,3317.1,668.57,0,18.72,28.5
1002548401,1,2,758.54,771.42,0,18.72,28.5
1002548402,1,2,2597.11,925.68,0,18.72,28.5
1002548403,1,2,629.99,385.7,0,18.72,28.5
1002548404,1,2,257.14,154.28,0,18.72,28.5
1002548405,1,2,488.56,758.56,0,18.72,28.5
1002548406,1,2,2802.84,642.85,0,18.72,28.5
1002549001,1,2,3689.97,0,0,18.72,28.5
1002549002,1,2,3317.11,1439.99,0,18.72,28.5
1002549003,1,2,4384.26,0,1311.41,18.72,28.5
1002549004,1,2,2417.13,668.57,3342.85,18.72,28.5
1002549005,1,2,2931.42,1337.14,0,18.72,28.5
1002549006,1,2,1257.42,719.99,437.14,18.72,28.5
1002569602,1,2,2121.37,334.28,0,18.72,28.5
1002569603,1,2,854.98,462.84,0,18.72,28.5
1002569604,1,2,4210.67,1144.28,0,18.72,28.5
1002569605,1,2,1407.82,707.13,0,18.72,28.5
1002569606,1,2,1285.69,0,0,18.72,28.5
1002598701,1,2,462.84,1144.28,308.57,18.72,28.5
1002598702,1,2,694.26,694.28,0,18.72,28.5
1002598703,1,2,231.42,719.98,0,18.72,28.5
1002598704,1,2,1478.54,629.99,385.71,18.72,28.5
1002598705,1,2,437.13,822.85,462.85,18.72,28.5
1002598706,1,2,1889.98,1414.27,488.57,18.72,28.5
1002606201,1,2,1864.26,192.85,1041.42,18.72,28.5
1002606202,1,2,347.14,385.71,0,18.72,28.5
1002606204,1,2,1009.26,552.85,0,18.72,28.5
1002606205,1,2,1709.96,1028.56,0,18.72,28.5
1002606206,1,2,1889.98,0,0,18.72,28.5
1002615501,1,2,488.56,257.14,0,18.72,28.5
1002615502,1,2,1735.68,964.25,0,18.72,28.5
1002615503,1,2,797.13,0,0,18.72,28.5
1002615505,1,2,1439.97,578.56,0,18.72,28.5
1002615506,1,2,861.4,0,0,18.72,28.5
1002625019,1,2,334.28,719.98,0,18.72,28.5
1002625020,1,2,1272.84,334.28,0,18.72,28.5
1002625022,1,2,462.84,0,0,18.72,28.5
1002625023,1,2,899.99,0,0,18.72,28.5
1002625024,1,2,437.13,0,0,18.72,28.5
1002625414,1,2,2206.51,495.89,0,18.72,28.5
1002625415,1,2,231.42,487.28,0,18.72,28.5
1002625416,1,2,642.85,497.18,0,18.72,28.5
1002625417,1,2,0,0,0,18.72,28.5
1002625807,1,2,0,0,0,18.72,28.5
1002625809,1,2,192.85,848.55,0,18.72,28.5
1002625810,1,2,707.13,385.7,0,18.72,28.5
1002625811,1,2,1600.67,1182.85,0,18.72,28.5
1002625812,1,2,192.85,192.85,0,18.72,28.5
